Fa,Fs,beta,dim,isDynamic,isFock,mass2,massratio,order,partition,rs,spin,Σw,Σw.err,μ,μ.err
-0.0,-0.0,40.0,3,false,false,2.0,1.0,4,220,1.0,2,-0.0010249747195971413,2.7639310685580416e-5,-0.0022026719511156786,0.00029825742107420276
-0.0,-0.0,40.0,3,false,false,2.0,1.0,4,301,1.0,2,-0.007220345903836241,2.1795170213311264e-5,0.01177107004124666,4.203040855431895e-5
-0.0,-0.0,40.0,3,false,false,2.0,1.0,4,100,1.0,2,0.0,7.502635967975883e-12,0.4783310983773196,0.00018697940538753275
-0.0,-0.0,40.0,3,false,false,2.5,1.0,4,121,1.0,2,0.0,7.502635967975883e-12,0.0006894986506814859,2.712275535916892e-5
-0.0,-0.0,40.0,3,false,false,2.5,1.0,4,400,1.0,2,0.00017749640446522522,1.1459394524178267e-5,0.0012871882636109008,3.1069603649875823e-5
-0.0,-0.0,40.0,3,false,false,2.5,1.0,4,102,1.0,2,0.0,7.502635967975883e-12,0.10433815566165243,4.139201574908533e-5
-0.0,-0.0,40.0,3,false,false,2.5,1.0,4,110,1.0,2,0.0,7.502635967975883e-12,0.1602737209563009,6.633430912493628e-5
-0.0,-0.0,40.0,3,false,false,2.5,1.0,4,200,1.0,2,0.006402738988498373,3.3777238968828008e-6,0.07957712111317115,3.5738320114007725e-5
-0.0,-0.0,40.0,3,false,false,2.5,1.0,4,112,1.0,2,0.0,7.502635967975883e-12,0.04059126512135299,1.5571347061558756e-5
-0.0,-0.0,40.0,3,false,false,2.5,1.0,4,202,1.0,2,0.01575401407192765,5.7801421307609796e-6,0.05809122286638163,2.756932589479108e-5
-0.0,-0.0,40.0,3,false,false,2.5,1.0,4,210,1.0,2,0.0019004135562670332,6.912445944913378e-6,0.023833014165446236,6.496507140986076e-5
-0.0,-0.0,40.0,3,false,false,2.5,1.0,4,101,1.0,2,0.0,7.502635967975883e-12,0.19388697518845263,8.369138859238666e-5
-0.0,-0.0,40.0,3,false,false,2.5,1.0,4,300,1.0,2,-0.0009716106006274086,6.299723544746705e-6,0.01016356607373553,2.2121525682753523e-5
-0.0,-0.0,40.0,3,false,false,2.5,1.0,4,120,1.0,2,0.0,7.502635967975883e-12,0.004827110317901322,7.695748820203173e-5
-0.0,-0.0,40.0,3,false,false,2.5,1.0,4,201,1.0,2,0.01199547545207282,4.945595751848548e-6,0.07330084345254505,3.319858369411369e-5
-0.0,-0.0,40.0,3,false,false,2.5,1.0,4,310,1.0,2,-0.0010883612640374713,2.412709184598534e-5,0.002102319265163703,0.0001183165284619952
-0.0,-0.0,40.0,3,false,false,2.5,1.0,4,111,1.0,2,0.0,7.502635967975883e-12,0.0709570717413683,2.7362696740545477e-5
-0.0,-0.0,40.0,3,false,false,2.5,1.0,4,103,1.0,2,0.0,7.502635967975883e-12,0.06480634567126256,2.527418986636042e-5
-0.0,-0.0,40.0,3,false,false,2.5,1.0,4,130,1.0,2,0.0,7.502635967975883e-12,-0.001259761874076213,0.00019121350576436057
-0.0,-0.0,40.0,3,false,false,2.5,1.0,4,211,1.0,2,0.0030021040712870433,8.7859980491068e-6,0.014825436019117583,5.095304081522209e-5
-0.0,-0.0,40.0,3,false,false,2.5,1.0,4,220,1.0,2,-0.0006158657421131804,1.8906928275900268e-5,-0.0014975642859985487,0.0002454220498173871
-0.0,-0.0,40.0,3,false,false,2.5,1.0,4,301,1.0,2,-0.0036348221793628954,1.3559483930980205e-5,0.01091418778934627,3.1191452684643514e-5
-0.0,-0.0,40.0,3,false,false,2.5,1.0,4,100,1.0,2,0.0,7.502635967975883e-12,0.434802491380823,0.00016595586089627082
